SKUNumber,SKUDescription,UnitSize,UnitsPerCase,QtySoldInMonth,UnitofMeasureSold,LicNumber,LicName,CasePrice,UnitPrice
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,1,CS,76150200,SOBEYS LIQUOR (MILLWOODS),75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,1,CS,76215100,CALGARY CO-OP WINES & SPIRITS - FOREST,75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,1,CS,76226200,SOBEYS LIQUOR (TUSCANY),75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,1,CS,76328600,SOBEYS LIQUOR (BRIDLEWOOD),75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,1,CS,76328700,SOBEYS LIQUOR (LLOYDMINSTER),75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,1,CS,76346500,SOBEYS LIQUOR (ROYAL OAK),75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,1,CS,76346800,SOBEYS LIQUOR (HAWKSTONE),75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,1,CS,76366300,SHERBROOKE LIQUOR STORE,75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,1,CS,76377900,SPIRITS ON 101,75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,1,CS,76412200,CALGARY CO-OP WINES & SPIRITS - ROCKY,75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,1,CS,76420200,LACOMBE PARK SPIRITS,75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,1,CS,76445000,SOBEYS LIQUOR (NOTTINGHAM),75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,1,CS,76472700,WINE AND BEYOND,75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,1,CS,76474100,LIQUOR DEPOT AT BRENTWOOD,75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,1,CS,76559800,CALGARY CO-OP WINES & SPIRITS - MIDTOWN,75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,1,CS,76601400,SOBEYS LIQUOR (SOUTHBROOK),75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,1,CS,76621100,CALGARY CO-OP WINES & SPIRITS -,75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,1,CS,76645700,B.K. LIQUOR STORE #6 (BRIDGELAND),75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,1,CS,76654200,HAPPY'S LIQUOR STORE,75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,1,CS,76679900,TRACKSIDE LIQUOR STORE,75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,1,CS,76690500,SOBEYS LIQUOR (SUMMIT),75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,1,CS,76712900,SOBEYS LIQUOR (HERITAGE),75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,1,CS,76738600,SOBEYS LIQUOR (CHESTERMERE),75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,1,CS,76794400,SOBEYS LIQUOR (BEAUMONT),75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,1,CS,76794500,SOBEYS LIQUOR (ELLERSLIE CROSSING),75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,1,CS,76846400,SOBEYS LIQUOR (SYLVAN LAKE),75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,1,CS,76861300,CALGARY CO-OP WINES & SPIRITS - HAMPTONS,75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,1,CS,76863800,CALGARY CO-OP WINES & SPIRITS - QUARRY,75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,1,CS,76872400,S & S LIQUOR #2,75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,1,CS,76941500,SOBEYS LIQUOR (CRANSTON),75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,1,CS,76952700,CALGARY CO-OP WINES & SPIRITS-CROWFOOT,75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,1,CS,76965500,WILD ORCHID LIQUOR COMPANY,75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,1,CS,76983100,CELLAR DOOR,75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,1,CS,77000600,SOBEYS LIQUOR (AIRDRIE),75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,1,CS,77163500,SOBEYS LIQUOR (STRATHMORE),75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,1,CS,77168100,SOBEYS LIQUOR (COLD LAKE),75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,1,CS,77187800,WINE & BEYOND AT WINDERMERE,75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,1,CS,77190700,WINE & BEYOND AT EMERALD HILLS,75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,1,CS,77242100,SOBEYS LIQUOR (SILVERADO),75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,1,CS,77278000,SOBEYS LIQUOR (THICKWOOD),75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,1,CS,77284200,ECO LIQUOR,75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,1,CS,77300100,CO-OP WINE SPIRITS BEER-KENSINGTON,75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,1,CS,77322900,4TH AVENUE LIQUOR STORE,75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,1,CS,77323100,SOBEYS LIQUOR (LEWIS ESTATES),75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,1,CS,77352900,SAFEWAY LIQUOR - LEDUC,75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,1,CS,77353000,SAFEWAY LIQUOR - FAIRWAY PLAZA,75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,1,CS,77353200,SAFEWAY LIQUOR (SOUTH TRAIL),75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,1,CS,77353800,SAFEWAY LIQUOR (PALISADES),75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,1,CS,77378300,SOBEYS LIQUOR (KINGSVIEW),75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,1,CS,77392600,ACE LIQUOR DISCOUNTER AT SPRINGBANK,75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,1,CS,77461400,CRAFT CELLARS,75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,1,CS,77500800,WINE & BEYOND AT SAGE HILL CROSSING,75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,1,CS,77502300,SOBEYS LIQUOR (NEWCASTLE),75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,1,CS,77559700,SOBEYS LIQUOR TAMARACK,75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,1,CS,77603900,SIPS LIQUOR CO-OP WSB,75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,1,CS,77613100,SOBEYS LIQUOR (MAHOGANY),75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,1,CS,77624600,BANFF VOYAGER INN,75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,1,CS,77679800,BUFFALO TRAIL LIQUOR,75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,1,CS,77728800,SAFEWAY LIQUOR SHAWNESSY,75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,1,CS,77741700,CO-OP WINE SPIRITS BEER - MOUNTAIN RIDGE,75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,1,CS,77775900,KING LIQUOR,75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,1,CS,77850100,CO-OP WINE SPIRITS BEER-CROWCHILD CORNER,75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,1,CS,77896600,SOBEYS LIQUOR ST. PAUL,75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,1,CS,77901300,58TH AVENUE LIQUOR STORE,75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,1,CS,77958000,WINE & BEYOND AT LETHBRIDGE,75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,1,CS,77968300,SOBEYS LIQUOR CLARESHOLM,75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,1,CS,77976000,BIN 905 DISTINCT WINES,75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,1,CS,77977800,SUPER VALUE LIQUOR,75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,1,CS,77993900,OLDE TOWNE LIQUOR,75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,1,CS,78020100,3 PEAKS LIQUOR,75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,1,CS,78030300,ORCHARDS BOSS LIQUOR,75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,1,CS,78045500,LIQUOR WELLZ (TARADALE),75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,1,CS,78071000,VINES OF RIVERBEND,75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,1,CS,78086800,TIMBER RIDGE LIQUOR STORE,75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,1,CS,78105300,HAMMY'S SPIRITS,75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,1,CS,78106700,MH 2 LIQUOR STORE,75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,1,CS,78134700,GLENORA FINE WINES & SPIRITS,75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,1,CS,78228400,VIVO LIQUOR,75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,1,CS,78231200,CROSSROADS LIQUOR OUTLET,75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,20,CS,77996300,ACE LIQUOR DISCOUNTER AT CANMORE,75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,20,CS,78049100,ACE LIQUOR DISCOUNTER AT CANMORE SOUTH,75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,21,CS,78049100,ACE LIQUOR DISCOUNTER AT CANMORE SOUTH,75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,2,CS,75480200,SOBEYS LIQUOR (LAKELAND),75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,2,CS,75618600,CALGARY CO-OP WINES & SPIRITS - RICHMOND,75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,2,CS,75891200,BRIDGELAND LIQUOR STORE,75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,2,CS,75910100,LIQUOR DEN,75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,2,CS,76158600,CALGARY CO-OP WINES & SPIRITS - MACLEOD,75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,2,CS,76215100,CALGARY CO-OP WINES & SPIRITS - FOREST,75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,2,CS,76243000,CO-OP WINE SPIRITS BEER-STRATHMORE,75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,2,CS,76345200,BK BOWFORT LIQUOR STORE,75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,2,CS,76346800,SOBEYS LIQUOR (HAWKSTONE),75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,2,CS,76384100,B K LIQUOR STORE,75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,2,CS,76412200,CALGARY CO-OP WINES & SPIRITS - ROCKY,75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,2,CS,76474100,LIQUOR DEPOT AT BRENTWOOD,75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,2,CS,76529400,SIDE STREET LIQUOR STORE,75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,2,CS,76559800,CALGARY CO-OP WINES & SPIRITS - MIDTOWN,75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,2,CS,76628200,WOOD STEAKHOUSE & LOUNGE,75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,2,CS,76634500,LIQUOR DEPOT AT CAPILANO,75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,2,CS,76650100,LIQUOR DEPOT AT ALTADORE,75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,2,CS,76843900,LITTLE GUY LIQUOR CO.,75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,2,CS,76952700,CALGARY CO-OP WINES & SPIRITS-CROWFOOT,75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,2,CS,77004100,CALGARY CO-OP WINES & SPIRITS - NORTH,75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,2,CS,77172600,A LIQUOR STORE,75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,2,CS,77187800,WINE & BEYOND AT WINDERMERE,75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,2,CS,77193700,SOBEYS LIQUOR (STRATHCONA SQUARE),75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,2,CS,77237700,CO-OP WINE SPIRITS BEER - SHAWNESSY,75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,2,CS,77242100,SOBEYS LIQUOR (SILVERADO),75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,2,CS,77278000,SOBEYS LIQUOR (THICKWOOD),75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,2,CS,77293400,SOUTH COUNTRY CO-OP @ CHINOOK LIQUOR,75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,2,CS,77302100,SOBEYS LIQUOR (COCHRANE),75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,2,CS,77364100,SPIRITS WEST,75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,2,CS,77434500,TOWNHOUSE LIQUOR,75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,2,CS,77472300,CO-OP WINE SPIRITS BEER - AUBURN BAY,75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,2,CS,77500800,WINE & BEYOND AT SAGE HILL CROSSING,75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,2,CS,77624600,BANFF VOYAGER INN,75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,2,CS,77741700,CO-OP WINE SPIRITS BEER - MOUNTAIN RIDGE,75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,2,CS,77816500,HEART MOUNTAIN STORE/CAFE,75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,2,CS,77901300,58TH AVENUE LIQUOR STORE,75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,2,CS,77970200,WINE AND BEYOND AT ST. ALBERT,75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,2,CS,78013000,ACE LIQUOR DISCOUNTER AT EDMONTON TRAIL,75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,2,CS,78020100,3 PEAKS LIQUOR,75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,2,CS,78030300,ORCHARDS BOSS LIQUOR,75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,2,CS,78049300,ACE LIQUOR DISCOUNTER AT OKOTOKS,75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,2,CS,78050400,ACE LIQUOR DISCOUNTER AT TUSCANY,75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,2,CS,78067100,NAP LIQUOR DISCOUNTER,75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,3,CS,75413500,CALGARY CO-OP WINES & SPIRITS - OAKRIDGE,75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,3,CS,75432900,LAKE LOUISE LIQUOR STORE,75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,3,CS,76226200,SOBEYS LIQUOR (TUSCANY),75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,3,CS,76243000,CO-OP WINE SPIRITS BEER-STRATHMORE,75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,3,CS,76472700,WINE AND BEYOND,75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,3,CS,76558100,CALGARY CO-OP WINES & SPIRITS - WEST,75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,3,CS,76654200,HAPPY'S LIQUOR STORE,75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,3,CS,76810600,CALGARY CO-OP LIQUOR STORE - KINGSLAND,75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,3,CS,77004100,CALGARY CO-OP WINES & SPIRITS - NORTH,75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,3,CS,77172600,A LIQUOR STORE,75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,3,CS,77190700,WINE & BEYOND AT EMERALD HILLS,75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,3,CS,77193700,SOBEYS LIQUOR (STRATHCONA SQUARE),75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,3,CS,77300100,CO-OP WINE SPIRITS BEER-KENSINGTON,75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,3,CS,77353400,SAFEWAY LIQUOR (GARRISON WOODS),75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,3,CS,77658500,CAP LIQUOR,75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,3,CS,77816500,HEART MOUNTAIN STORE/CAFE,75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,3,CS,77970200,WINE AND BEYOND AT ST. ALBERT,75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,4,CS,75480200,SOBEYS LIQUOR (LAKELAND),75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,4,CS,75618600,CALGARY CO-OP WINES & SPIRITS - RICHMOND,75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,4,CS,76529400,SIDE STREET LIQUOR STORE,75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,4,CS,76558100,CALGARY CO-OP WINES & SPIRITS - WEST,75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,4,CS,78013000,ACE LIQUOR DISCOUNTER AT EDMONTON TRAIL,75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,5,CS,75432900,LAKE LOUISE LIQUOR STORE,75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,5,CS,77353400,SAFEWAY LIQUOR (GARRISON WOODS),75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,5,CS,78218400,LIQUOR POINT,75.66,12.61
792567,TEN PEAKS PALE ALE 473 CAN 4-PK CLS,1892,6,9,CS,76474700,LIQUOR DEPOT AT CASCADE,75.66,12.61
792568,MINESIDE STOUT 473ML CAN 4-PK CLS,1892,6,1,CS,75888200,MARIO'S LIQUOR STORE,75.66,12.61
792568,MINESIDE STOUT 473ML CAN 4-PK CLS,1892,6,1,CS,76445000,SOBEYS LIQUOR (NOTTINGHAM),75.66,12.61
792568,MINESIDE STOUT 473ML CAN 4-PK CLS,1892,6,1,CS,76570000,MAIN AVENUE COLD BEER & LIQUOR STORE,75.66,12.61
792568,MINESIDE STOUT 473ML CAN 4-PK CLS,1892,6,1,CS,76843900,LITTLE GUY LIQUOR CO.,75.66,12.61
792568,MINESIDE STOUT 473ML CAN 4-PK CLS,1892,6,1,CS,76962500,ASPEN WINE & SPIRITS,75.66,12.61
792568,MINESIDE STOUT 473ML CAN 4-PK CLS,1892,6,1,CS,77100500,AB LIQUOR MART,75.66,12.61
792568,MINESIDE STOUT 473ML CAN 4-PK CLS,1892,6,1,CS,77172600,A LIQUOR STORE,75.66,12.61
792568,MINESIDE STOUT 473ML CAN 4-PK CLS,1892,6,1,CS,77187800,WINE & BEYOND AT WINDERMERE,75.66,12.61
792568,MINESIDE STOUT 473ML CAN 4-PK CLS,1892,6,1,CS,77353200,SAFEWAY LIQUOR (SOUTH TRAIL),75.66,12.61
792568,MINESIDE STOUT 473ML CAN 4-PK CLS,1892,6,1,CS,77775900,KING LIQUOR,75.66,12.61
792568,MINESIDE STOUT 473ML CAN 4-PK CLS,1892,6,1,CS,78013600,LIQUOR BARON,75.66,12.61
792568,MINESIDE STOUT 473ML CAN 4-PK CLS,1892,6,1,CS,78049100,ACE LIQUOR DISCOUNTER AT CANMORE SOUTH,75.66,12.61
792568,MINESIDE STOUT 473ML CAN 4-PK CLS,1892,6,1,CS,78049300,ACE LIQUOR DISCOUNTER AT OKOTOKS,75.66,12.61
792568,MINESIDE STOUT 473ML CAN 4-PK CLS,1892,6,1,CS,78050400,ACE LIQUOR DISCOUNTER AT TUSCANY,75.66,12.61
792568,MINESIDE STOUT 473ML CAN 4-PK CLS,1892,6,1,CS,78071700,KING LIQUOR,75.66,12.61
792568,MINESIDE STOUT 473ML CAN 4-PK CLS,1892,6,1,CS,78124100,LUMINOUS LIQUOR,75.66,12.61
792568,MINESIDE STOUT 473ML CAN 4-PK CLS,1892,6,1,CS,78134700,GLENORA FINE WINES & SPIRITS,75.66,12.61
792568,MINESIDE STOUT 473ML CAN 4-PK CLS,1892,6,1,CS,78228400,VIVO LIQUOR,75.66,12.61
792568,MINESIDE STOUT 473ML CAN 4-PK CLS,1892,6,2,CS,76474700,LIQUOR DEPOT AT CASCADE,75.66,12.61
792568,MINESIDE STOUT 473ML CAN 4-PK CLS,1892,6,2,CS,76965500,WILD ORCHID LIQUOR COMPANY,75.66,12.61
792568,MINESIDE STOUT 473ML CAN 4-PK CLS,1892,6,2,CS,77879300,CORK'N BOTTLE BEER WINE & SPIRITS,75.66,12.61
792568,MINESIDE STOUT 473ML CAN 4-PK CLS,1892,6,3,CS,76474700,LIQUOR DEPOT AT CASCADE,75.66,12.61
792568,MINESIDE STOUT 473ML CAN 4-PK CLS,1892,6,3,CS,77500800,WINE & BEYOND AT SAGE HILL CROSSING,75.66,12.61
792568,MINESIDE STOUT 473ML CAN 4-PK CLS,1892,6,3,CS,77816200,WILLOW PARK WINES & SPIRITS,75.66,12.61
792568,MINESIDE STOUT 473ML CAN 4-PK CLS,1892,6,6,CS,78049100,ACE LIQUOR DISCOUNTER AT CANMORE SOUTH,75.66,12.61
804845,MISTY MOUNTAIN HOPS NEIPA 4X6X473ML -CLS,1892,6,10,CS,77879300,CORK'N BOTTLE BEER WINE & SPIRITS,75.66,12.61
804845,MISTY MOUNTAIN HOPS NEIPA 4X6X473ML -CLS,1892,6,10,CS,77996300,ACE LIQUOR DISCOUNTER AT CANMORE,75.66,12.61
804845,MISTY MOUNTAIN HOPS NEIPA 4X6X473ML -CLS,1892,6,12,CS,77879300,CORK'N BOTTLE BEER WINE & SPIRITS,75.66,12.61
804845,MISTY MOUNTAIN HOPS NEIPA 4X6X473ML -CLS,1892,6,1,CS,75983700,KJ WINES & SPIRITS INC.,75.66,12.61
804845,MISTY MOUNTAIN HOPS NEIPA 4X6X473ML -CLS,1892,6,1,CS,76328700,SOBEYS LIQUOR (LLOYDMINSTER),75.66,12.61
804845,MISTY MOUNTAIN HOPS NEIPA 4X6X473ML -CLS,1892,6,1,CS,76346500,SOBEYS LIQUOR (ROYAL OAK),75.66,12.61
804845,MISTY MOUNTAIN HOPS NEIPA 4X6X473ML -CLS,1892,6,1,CS,76377900,SPIRITS ON 101,75.66,12.61
804845,MISTY MOUNTAIN HOPS NEIPA 4X6X473ML -CLS,1892,6,1,CS,76420200,LACOMBE PARK SPIRITS,75.66,12.61
804845,MISTY MOUNTAIN HOPS NEIPA 4X6X473ML -CLS,1892,6,1,CS,76558100,CALGARY CO-OP WINES & SPIRITS - WEST,75.66,12.61
804845,MISTY MOUNTAIN HOPS NEIPA 4X6X473ML -CLS,1892,6,1,CS,76634500,LIQUOR DEPOT AT CAPILANO,75.66,12.61
